Formula,Volume,Density,Uncorrected EPA,EPA,Formation EPA,Equilibrium Reaction EPA,Atomic Density,Bulk Modulus,Shear Modulus,Sound Velocity,Thermal Conductivity,Debye Temperature,O,N,C,B,Si,Al,Mg,Zr,Ti,Ca,Y,Hf,Fe,Na,K,Ba,Sr,Li,Be,Mn,V,Cr,Nb,Mo,W,Re,Sc,La,Ce,Th,U,Tm,Elements
K1 B6,75.426548802319,2.288806589512309,-5.910170987142857,-5.910170987142857,-0.026349619714285,-0.026349619714284,10.782082943512323,133.72,97.556,170.50045349558502,2.496762624997393,972.3239334213138,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134.7904052248002,"['K', 'B']"
Th1 B6,69.46576184327077,7.097320727055803,-7.273047495714286,-7.273047495714286,-0.488731942142856,-0.044823738333333,9.925583127715631,195.95,135.517,156.80569196322585,1.7745759748736432,669.7545777710801,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1364.0061415089501,"['Th', 'B']"
Re1 O3,54.71290967825269,7.108137494994258,-8.44223831,-8.95748831,-2.13538576,-0.181101189330357,13.63138738013648,237.846,91.956,118.80771285156705,1.232075740489699,501.7178613193068,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1101.1107082648002,"['Re', 'O']"
Cr2 B8,73.91662032922078,4.279143344851434,-7.583150834,-7.583150834,-0.309027923333331,-0.097241580999998,7.373007816008922,274.936,261.781,392.8299850949591,3.7377350714949342,1310.9764535689797,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2137.81682057855,"['Cr', 'B']"
Na2 O4,83.38290152766164,2.190153279882266,-4.545379836666666,-4.652713169999999,-0.9132307355172412,-0.041434643888888,13.85537394036384,32.685,8.992,9.01171675427413,0.69833585716372,282.8926920488156,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.1871908352,"['Na', 'O']"
Mo8 C4,151.41720155252168,8.943989709703057,-10.419204233333334,-10.419204233333334,-0.112548995833333,-0.112548995833334,12.611256535526271,295.211,151.829,168.03867934790355,1.461332189182489,587.0495307267581,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1462.98801488255,"['Mo', 'C']"
V8 C4,131.76826290938516,5.741137793822533,-9.603058374166666,-9.603058374166666,-0.470899163333334,-0.072673222388887,10.964799144219391,244.406,119.66,143.32231719645918,1.783009632227848,681.9969749206483,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1268.06578358,"['V', 'C']"
Mn8 N4,117.75556614686832,6.987770327739457,-9.170304950833334,-9.290638284166668,-0.403796447787357,-0.05438237638889,9.82097812756774,198.001,98.928,93.67832464144406,1.581008003309386,583.4964292844836,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1143.0471920512,"['Mn', 'N']"
Mg4 B16,179.15198638133143,2.5044155151642897,-5.80240259,-5.80240259,-0.138833163333332,-0.008340115399999,8.95868679821309,158.697,113.996,138.06804920167832,2.922998344603152,1068.957369866803,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1233.8636584088,"['Mg', 'B']"
Nb8 C4,171.22961601908742,7.673756251192311,-10.276456723333334,-10.276456723333334,-0.4660315325,-0.066660400000001,14.273749568705972,226.573,118.704,129.83453557996708,1.283239998697519,537.7332840440422,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1262.2904917888,"['Nb', 'C']"
Ti4 B4,85.17452228816563,4.575880621035236,-8.11949658625,-8.11949658625,-0.8320546924999991,-0.015807450416666,10.669400759102556,207.405,190.624,290.9683436803166,2.42664042770449,959.5556474674262,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699.5734701567999,"['Ti', 'B']"
Re6 B2,100.9422069165818,18.734761443737074,-11.206638955,-11.206638955,-0.203395623541666,-0.042951947500002,12.622826649182734,365.183,290.218,297.98489856131744,1.343210621380627,554.8787097511537,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2314.5129481382,"['Re', 'B']"
Nb2 B2,46.36382523721268,7.429359451462542,-9.1599871825,-9.1599871825,-0.7696387770833331,-0.059764206666667,11.577010366331878,263.884,198.028,332.4160654434955,1.876006896570276,749.6587226750337,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1744.9137788312,"['Nb', 'B']"
V2 B2,36.4161951831657,5.631694268866676,-8.7288347,-8.7288347,-0.8471857795833331,-0.050610831562501,9.103183482431737,268.991,231.992,427.60508742199096,2.69908326419698,1006.6156955725896,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1953.6738784351999,"['V', 'B']"
K4 O4,158.28138127017425,2.3121325508643062,-4.0921242175,-4.3246242175,-1.2954442415,-0.177923080833333,19.763924724534835,32.413,16.455,16.063404271506403,0.701770717597873,327.24889635217585,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.3979718637501,"['K', 'O']"
V5 B6,96.42017773374975,5.50366421857111,-8.602510220000001,-8.602510220000001,-0.8301574040909091,-0.001056727272727,8.760315650408723,277.143,232.744,309.6611773342812,2.813187548477948,1033.5071617677763,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1958.3104132448,"['V', 'B']"
Ti3 B4,68.07683694781815,4.557547563059937,-8.133431581428571,-8.133431581428571,-0.9328539909523812,-0.004964826428571,9.746767212705793,224.584,217.798,355.4748010488356,2.743031505764868,1057.740486104754,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.2759628422002,"['Ti', 'B']"
Nb3 B4,74.35275895233818,7.190484660628006,-8.911715207142857,-8.911715207142857,-0.765789178095237,-0.01211273,10.613541938069304,274.679,196.187,273.6688059913495,2.021427056260166,781.9032121389241,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1733.63430643295,"['Nb', 'B']"
Si8 B24,328.1450327905156,2.449973605581625,-6.40610128625,-6.40610128625,-0.040227950624999,-0.040227950624999,10.256203371256513,156.676,129.394,144.18127485854976,2.836409426823841,1096.7477048981473,0,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326.9270839798,"['Si', 'B']"
Mg4 B28,253.63360881890225,2.618328351071214,-6.1750733390625,-6.1750733390625,-0.130570533333332,-0.04379980625,7.9248292429157665,183.359,183.073,203.38023982279668,3.790603746436487,1368.133067502498,0,0,0,28,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653.39507783095,"['Mg', 'B']"
Nb8 O16,292.3710047887655,5.675253097011753,-9.105370544166666,-9.563370544166666,-2.897628194166666,-0.005877460669934,12.171716615280026,207.449,81.941,74.59196272393925,1.403780888017117,550.9025027726836,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1040.96419011455,"['Nb', 'O']"
Mg2 Al4 B56,488.1811064227388,2.591766261296732,-6.422132073225806,-6.422132073225806,-0.09586106376344,-0.050989109724169,7.874040352715209,189.975,174.61,156.97995540825525,3.774811019626709,1348.902729384772,0,0,0,56,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601.7138586550002,"['Mg', 'Al', 'B']"
V9 Cr3 B8,193.65218612154493,6.01054163943757,-8.910467201,-8.910467201,-0.7029956406666671,-0.014010786749995,9.646359479914455,271.858,211.081,222.1623216454176,2.420378047495387,912.4723495457836,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,1824.99406370855,"['V', 'Cr', 'B']"
Na4 Ti6 O14,299.3811725786904,3.345429427824813,-7.84323476,-8.24398476,-3.163380287341953,-0.000966176071411,12.453479218341434,97.103,43.32,35.96906578701154,1.298999570972641,516.2230979471709,14,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.0533423200001,"['Na', 'Ti', 'O']"
Li8 B16 O28,496.4252330162079,2.262845138630618,-7.448248855192308,-7.818171932115384,-2.8050073281410253,-5.8685096154142975e-05,9.521582258939102,41.92,40.743,21.969676903151324,1.705565937733584,652.7158486255809,28,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,794.70412562695,"['Li', 'B', 'O']"
Mg4 B48 C2,409.1030107282402,2.598431865692682,-6.529043086481481,-6.529043086481481,-0.13146426824074,-0.026870119444443,7.577898616622351,208.857,195.607,190.6796523447676,4.084894000493344,1443.6628443207371,0,0,2,48,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730.08152414695,"['Mg', 'B', 'C']"
Y2 Cr2 C3,95.0285369708684,5.553901094689599,-8.862920694285714,-8.862920694285714,-0.302201602261904,-0.069124265595251,13.559068172612646,155.926,68.605,85.2308044936696,1.200137890682287,490.36006527645054,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,961.04420531375,"['Y', 'Cr', 'C']"
K2 C1 N2,93.6205810386815,2.096868967561316,-6.096917896,-6.241317896,-0.6168272487,-0.364994716716665,18.67153069916651,31.342,14.596,16.708337605526363,0.7245841844741041,330.1949103650183,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.3795337687999,"['K', 'C', 'N']"
Nb3 O3,77.3881262927032,7.010467025802288,-9.468793953333334,-9.812293953333333,-2.287660930833333,-0.114439785208332,12.886786803504856,242.599,147.84,215.7206358713665,1.583918317270248,646.8910267855076,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1438.75556608,"['Nb', 'O']"
Sr1 B6,74.10138956652959,3.4170608937906533,-6.416930877142858,-6.416930877142858,-0.450381723095237,-0.450381723095238,10.578466666558922,144.836,110.605,164.59794854506384,2.192143500614438,851.1553453466724,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1213.4039563137499,"['Sr', 'B']"
La1 B6,71.72632689757516,4.717521469480112,-6.9925612557142856,-6.9925612557142856,-0.5622244371428561,-0.158780530476189,10.24931762527562,181.75,134.517,187.7735634974441,2.108934578187029,808.3791038209162,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1357.9476228089497,"['La', 'B']"
U1 O3,72.2406281798731,6.574682459054339,-9.63075257,-10.14600257,-3.61217931375,-0.214283528749998,18.03477976202048,153.034,63.703,94.96788599956037,0.8817919124187931,395.3209573306127,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,931.7166697149501,"['U', 'O']"
Ca1 B6,71.47823185500904,2.437995562092635,-6.4195144357142855,-6.4195144357142855,-0.407807220714285,-0.128595181904761,10.206514223908608,146.893,84.87,143.53251954185794,2.388277867554246,899.6601759847515,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.5433042949999,"['Ca', 'B']"
Ce1 O1,30.984505434178,8.36662445720753,-8.33118693,-8.67468693,-3.234161849999999,-0.092665544791666,15.472097609323164,148.033,80.747,127.39074603728676,0.956862318439273,412.7558324889213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1033.8008129049501,"['Ce', 'O']"
Th1 C1,38.38151231912174,10.558533945510607,-8.596661635,-8.596661635,-0.2753997637499999,-0.010294326874999,19.18662191354348,97.603,71.668,91.17822801616626,0.6777844732745391,320.00759818791914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,979.3828462232001,"['Th', 'C']"
Mg1 O1,19.2793782653415,3.471430972942412,-5.98402468,-6.32752468,-3.053404152499999,-3.053404152499999,9.619418286926162,151.45,118.82,263.6104181104663,2.393354276720982,902.16780234912,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1262.99120582,"['Mg', 'O']"
Ba1 O1,44.25500294484119,5.753123049481905,-5.91361068,-6.257110679999999,-2.823642707499999,-1.19599821,22.105772273572004,68.281,37.058,53.963820890013096,0.6165738745681091,299.47795363302424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,772.7680924502,"['Ba', 'O']"
Zr1 N1,24.614765837074486,7.098978302552398,-10.121745995,-10.302245995,-1.8601482175,-0.283465826,12.301788382057891,247.481,147.586,305.5135411678989,1.625410409541438,652.7984212317297,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437.2131550678,"['Zr', 'N']"
U1 O2,39.8126456624559,11.262541202300495,-10.354888246666668,-10.812888246666668,-3.75044424,-0.091563577286821,13.2630518549519,206.152,92.078,121.15037142287568,0.990187130656388,401.869982993106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1101.8440769462002,"['U', 'O']"
U1 N2,36.76692170101598,12.015519094396154,-10.677101053333333,-10.91776772,-1.5963011,-0.076326541041668,12.25258756876587,256.399,93.359,128.71727493851526,1.030255239752193,404.0104639885472,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1109.54543658455,"['U', 'N']"
U1 N1,28.92369963860123,14.469621189314902,-11.12350874,-11.30400874,-1.4900562725,-0.18722093625,14.42155999120186,206.53,72.566,98.71269012319893,0.742952460084494,307.2370335990621,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,984.7612633958,"['U', 'N']"
Li2 O1,25.27981868768097,1.962800158776687,-4.754533493333334,-4.983533493333334,-2.061597913888889,-0.961484422777778,8.390885019795519,78.6,68.452,124.27841263083104,2.613779965563501,949.475931237978,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,960.1284419672,"['Li', 'O']"
Ce1 O2,40.85963370111085,6.994760448172637,-8.746800156666668,-9.204800156666666,-3.928463101666666,-0.248532890333331,13.584241882613547,170.992,73.939,113.13242453076654,1.10927298221163,453.1827011722217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,992.98632664655,"['Ce', 'O']"
Y1 N1,29.75753566871776,5.742757460149136,-9.088330365,-9.268830365,-1.867347345833332,-1.867347345833332,14.874555862777134,159.077,120.831,245.70275669431592,1.4092327430750151,612.7558575066178,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275.14128180855,"['Y', 'N']"
U1 B12,103.34685057804342,5.909046629489783,-7.307789781538461,-7.307789781538461,-0.273627376923076,-0.078235248525641,7.94862725924412,243.159,182.299,197.4184302103048,2.5949110521295573,914.7148793504564,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1648.6651989705501,"['U', 'B']"
Na2 O1,43.788571066895926,2.350349564315388,-3.74053954,-3.969539539999999,-1.438535676034482,-0.566739584406129,14.571936158744249,45.868,30.58,44.68903296686351,1.136807001795092,486.4377385870245,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734.24212502,"['Na', 'O']"
Sr1 O1,35.2769102219144,4.877526430621493,-6.052318075,-6.395818074999999,-3.077090845833333,-1.422997836666666,17.614565851561846,84.99,55.772,93.1437053194485,0.9406576189696992,428.3263640497372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884.3233037912,"['Sr', 'O']"
U1 C1,30.08645964601294,13.800245893588952,-10.383845765,-10.383845765,-0.12380801375,-0.020794572916667,15.019289737314269,178.518,29.992,42.78322399338264,0.489893645067442,201.7780775261025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,730.7474560352,"['U', 'C']"
Ca1 O1,28.332082162785422,3.286687969081464,-6.439299835,-6.7827998350000005,-3.306019392499999,-1.651099277499999,14.150421303113676,105.841,74.209,158.0928020870823,1.520464846140932,646.4649098213167,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994.60402662455,"['Ca', 'O']"
Zr1 C1,26.36109489046062,6.502964058608573,-9.69222058,-9.69222058,-0.8040375187500001,-0.042847809375,13.168543985307466,219.051,159.251,340.3028066408999,1.655625335207769,689.018805617314,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1508.12189455055,"['Zr', 'C']"
Hf1 N1,23.35927761313228,13.6839972657575,-10.89487598,-11.07537598,-1.928534002500001,-0.164825391875,11.676418242379606,270.382,164.261,252.11915104756315,1.276939112006802,504.5563250926704,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1538.62243186655,"['Hf', 'N']"
Sc1 N1,23.06046614897229,4.245782379205488,-9.24722699,-9.42772699,-2.093244974999999,-0.264160085576921,11.526937468625706,200.491,155.674,381.0394390263796,2.200032915150944,880.1369750234455,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1486.3622568517999,"['Sc', 'N']"
Ti1 N1,19.23932072646892,5.34029749019587,-9.832497585,-10.012997585,-1.897004114166668,-0.8186768887500011,9.612472536119572,278.511,191.577,454.954139584925,2.485015375261145,927.5766306534068,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1705.4060308109501,"['Ti', 'N']"
Th1 O2,44.35883915138609,9.884017031389336,-9.679716926666666,-10.137716926666666,-4.367790173333333,-4.367790173333333,14.773062852578509,188.295,91.197,127.39442324260727,0.973501146511848,411.0548139987429,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1096.5485610449502,"['Th', 'O']"
Th1 N1,34.664147390588376,11.78644124949614,-9.44719808,-9.62769808,-1.7525214924999992,-0.164206137499999,17.32805662474341,176.864,86.739,129.81180516125175,0.781281371596871,348.1137249719355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1069.7654997665502,"['Th', 'N']"
Sc1 B12,101.77697949415592,2.8501150671377022,-6.8638515038461545,-6.8638515038461545,-0.211146091923075,-0.017568039358973,7.830221726077058,218.18,190.491,287.7454413423751,3.796425935268905,1347.948526207301,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1698.7595615945502,"['Sc', 'B']"
K2 O1,68.26893549289912,2.291175876797692,-3.408444853333333,-3.637444853333333,-1.247858553666666,-0.384229059333333,22.735510089524595,27.218,12.49,16.00942399049501,0.5634114648580141,273.9857007246344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.9017000550001,"['K', 'O']"
Ti8 C4,161.19241691563138,4.439769245788007,-8.983064144166667,-8.983064144166667,-0.6431809688888891,-0.020600663277777,13.43675220095868,121.304,84.645,90.53633767498572,1.447875448810514,604.8734872591255,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057.1925768137498,"['Ti', 'C']"
Nb2 Al2 O8,146.6554392680398,4.16416996693636,-8.374549029999999,-8.83254903,-3.226094881666666,-0.028412218095231,12.204835390904355,173.006,74.472,91.01614445002149,1.5510394671317291,611.3285720197762,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,996.1798633312,"['Nb', 'Al', 'O']"
Th1 Ti2 O6,118.55910037766012,5.93530215533464,-9.209376176666666,-9.667376176666666,-3.790419697407407,-6.426999999931127e-05,13.15904184561581,150.848,62.689,67.5046149893239,1.13624188532782,458.560772494927,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,925.65344089655,"['Th', 'Ti', 'O']"
Na2 C1 N2,66.44821360198412,2.149228612127659,-6.164682236,-6.309082236,-0.59974105012069,-0.383427708060343,13.345879545701374,39.851,19.095,21.91360662930016,1.025608967833618,418.4268302801507,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.05199046375,"['Na', 'C', 'N']"
Sc2 Si2 O7,130.07960051281538,3.294518405004588,-8.456747386363636,-8.893929204545454,-3.607447267727272,-0.021377580113639,11.807527766919906,160.151,72.463,97.7458825969559,1.7527121176758782,684.6919165184496,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,984.1443175029499,"['Sc', 'Si', 'O']"
Sc2 Ti2 O7,148.05911501902335,3.338163578279483,-9.026001309090908,-9.463183127272726,-3.727578647424242,-0.003958099545451,13.429709071778172,137.672,48.995,63.40611107545375,1.332296410801699,538.2525767160746,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,843.88073051375,"['Sc', 'Ti', 'O']"
Ca2 Mo2 N6,143.82354076944085,4.11113812418533,-8.148883229,-8.365483229,-0.793336275999999,-0.051168036633333,14.379397369332413,106.478,46.526,50.56448506513241,1.105656907832791,460.5541775904394,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,829.1592277718,"['Ca', 'Mo', 'N']"
Li2 Cr2 N4,89.87978805834794,3.212840293268096,-7.55743879875,-7.73793879875,-0.679198752083332,-0.017525150624998,11.216787460052672,87.366,47.814,53.64919803816916,1.4717564777205911,570.4228554864033,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,836.8381382278,"['Li', 'Cr', 'N']"
Na2 Cr2 N4,108.7034868504156,3.146804498461176,-7.30633146375,-7.486831463750001,-0.574690810387931,-0.040905646000001,13.560764665874371,87.392,88.233,116.66230678340584,1.673986864810213,723.4617859442901,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1078.73881425895,"['Na', 'Cr', 'N']"
Ba2 Nb5 O9,221.90654273639956,6.608889071379954,-8.669391659375,-9.055829159375,-2.8760714015625,-0.007083871874998,13.848282519325933,177.267,103.306,98.01418134269431,1.304200943095267,544.1567808694115,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1169.4081312998,"['Ba', 'Nb', 'O']"
Ca3 B1 N3,104.17497647912128,2.758640987782163,-6.470325681428571,-6.6250399671428575,-1.238514797738095,-0.045574324107144,14.875592723519004,80.701,22.835,30.38842444732805,0.945775871940809,392.6041936893071,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688.2416404737501,"['Ca', 'B', 'N']"
Na2 Hf2 O5,127.98281403783228,6.266217905102345,-8.043163782222223,-8.42483044888889,-3.169360040900384,-0.009974121666669,14.300293947179998,102.218,37.565,33.54300737960393,0.8183426844449511,337.9839202910939,5,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775.78527107375,"['Na', 'Hf', 'O']"
Ti4 Re2 B4,112.48720306262916,8.96241008140113,-9.150482672,-9.150482672,-0.8316237200000001,-0.039047121999995,11.251652364241304,251.582,188.97,206.51678544907736,1.701617537043077,673.5874356694223,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1689.453013495,"['Ti', 'Re', 'B']"
Mn2 B4 W4,107.23408574232114,13.758273698045729,-10.101591107,-10.101591107,-0.414179248252874,-0.056886687499995,10.734557174202733,297.065,188.623,173.77311993541787,1.438848706086112,554.3092344523255,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1687.33017987095,"['Mn', 'B', 'W']"
Ce2 B4 C4,108.61063099749902,5.68012059751758,-7.982795830000001,-7.982795830000001,-0.432955093666666,-0.011100955499998,10.88708163198052,163.414,126.426,139.54805554527516,1.783682051403858,699.9229093463467,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1308.9686034118001,"['Ce', 'B', 'C']"
Sr2 Hf2 N4,135.5434415259169,7.20659577896579,-8.4898154875,-8.6703154875,-1.5903974041666662,-0.215412209791667,16.90282621430974,114.728,44.495,42.79156655863913,0.7377183168784891,322.77740837614914,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817.0543427637499,"['Sr', 'Hf', 'N']"
Ba2 Zr2 N4,150.0140497700472,5.679937453152916,-8.029172125,-8.209672125,-1.42475577,-0.175092672916667,18.7410532442102,100.324,40.749,42.78950101312535,0.7409898141032171,336.1514640224144,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,794.73985455055,"['Ba', 'Zr', 'N']"
Sr2 Ti2 N4,118.14183211886063,4.596150188544508,-7.926311265,-8.106811265,-1.542317434999999,-0.177766509249998,14.758833383173368,121.679,54.446,64.8239902259099,1.109820972570525,466.7933530006908,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876.4062618038,"['Sr', 'Ti', 'N']"
